create superuser (eg. for login to /admin app/component);python manage.py createsuperuser;python
prepeare migrations (when anything changed in the apps);python manage.py makemigrations;python
migrate all changes;python manage.py migrate;python
now products can created in the /admin-page;add this: from .models import Product in admin.py of the products app / component;python
open django-sheel (eg. create products from the shell );python manage.py shell;python
overview builtins;https://docs.djangoproject.com/en/4.0/ref/templates/builtins/;python
include html in an html-page (navbar.html);"{% include ""navbar.html"" %}";python
extend html-page (base.html);"{% extends ""base.html""  %}";python
replace this block content;{% block content %} xyz {% endblock %};python
add 2 to the value;"{{ x|add:""2"" }}";python
if statement;{{ if x in lst }};python
elif statement;{{ elif x == 3 }};python
else statement;{{ else }};python
close if statement;{{ end if }};python
capitalize first letter;{{ x|capfirst }};python
uppercase whole string;{{ x|upper }};python
capitalize and upper the whole string;{{ x|capfirst|upper }};python
add a new module / component;"- python manage.py startapp products    # create ""products"" folder
- create class in models.py of the products-folder
- import and register at admin-site in admin.py of the products-folder
- add products to INSTALLED_APPs in settings.py of the project-folder";python
add a new website;"# create ""pages"" folder
  - python manage.py startapp pages
# eg. function with HttpResponse to output html-code
# for that function import is necessary with ""from django.http import HttpResponse""
  - add view in views.py of the pages-folder
- add pages to INSTALLED_APPS in settings.py of the project-folder
# import view with ""from pages.views import homeView""
# set path with eg. ""path('', homeView, name=""home"")""
  - add pages/view in urls.py fo the project-folder";python
request and show page/view;"# in urls.py the requests are stored
  eg. path('contact/', contactView)
# and in the views.py is the html-code stored
  eg. def contactView(*args, **kwargs):
        return HttpResponse(""<h1>Contacts!</h1>"")";python
using templates;"# render the page in views.py
  eg. def contactView(request, *args, **kwargs):
        return render(request, ""contact.html"", {})
# create a folder eg. ""templates"" and put all html-pages in it
  eg. about.html, contact.html, home.html
# change DIRS in TEMPLATES in settings.py
  eg. to 'DIRS': [os.path.join(BASE_DIR, ""templates"")],";python
extends: template Inheritance;"# create base-html
  eg. <h1>This is a navbar</h1>
      {% block content %}
        replace me
      {% endblock %}
# inside the about-html
  eg. {% extends ""base.html""  %}
      {% block content %}
        <h1>About</h1>
        <p>This is a template</p>
      {% endblock %}
# ""replace me"" will get replace by the info from about-html from the block content";python
include: something in html;"{% include ""navbar.html"" %}";python
render data in html;"# render html-page with dictionary
  define myContext as Dictionary
  myContext = {
    ""myText"": ""This is about me"",
    ""myNumber"": 123,
    ""myList"": [123, 4242, 12313]
  }
  eg. return render(request, ""about.html"", myContext)
# access this dict in the html-page
  eg. {{ myText }}, {{ myNumber }}";python
for loop when rendering;"# get myList from Dictionary in views.py
  {% for mySubItem in myList %}
    <li>{{ forloop.counter }} - {{ mySubItem }}</li>
  {% endfor %}";python
Config Mail;dolt config --global --add user.email YOU@DOMAIN.COM;python
Config Name;"dolt config --global --add user.name ""YOUR NAME""";python
Login and the key;dolt login;python
Clone DB-Repos;dolt clone dolthub/baseball-databank;python
Show tables in db;dolt ls;python
Read column description for table;"dolt sql -q ""describe Salaries""";python
Run some query on the table;"dolt sql -q ""SELECT * FROM Salaries""";python
Write query to table;"dolt sql -r csv -q ""SELECT * FROM Salaries"" > salary-hr.csv";python
Installation;pip install pyinstaller;python
Generate the bundle in a subdirectory called dist.;pyinstaller prg.py;python
Generate only one file;pyinstaller --onefile prg.py;python
Generate only one file (to get for sure the pyinstaller from the actual env);python -m pyinstaller --onefile prg.py;python
add this when some modules are not found;--copy-metadata pandas_ta;python
When some modules are making problems - sometimes this helps;--hidden-import=pymssql;python
when there is a depreciating warning from matlib;--exclude-module matplotlib;python
Generate file with icon;--icon=app.ico;python
Generating under mac os sometimes only work with this params;--hidden-import=pkg_resources.py2_warn;python
Generating under mac os sometimes only work with this params;--hidden-import=pkg_resources.py2_warn;python
Collect data for specific python module;--collect-data moduleXY;python
Open this file to start the python-program;prg.exe;python
only working with import yfinance (not with import yfinance as yf);yfinance module;python
Problems with some added python modules (eg. pycountry);"https://groups.google.com/g/pyinstaller/c/OYhJdeZ9010/m/32g3-T8XBAAJ
Create hook-file hook-pycountry.py with content:
	from PyInstaller.utils.hooks import copy_metadata, collect_data_files
	datas = copy_metadata(""pycountry"") + collect_data_files(""pycountry"")
Compile Program with
	pyinstaller --onefile --exclude-module matplotlib --additional-hooks-dir=. TestPyCountry.py";python
Problems with path when executing from py and exe;config_name = 'creds.json'                                    # Define the config file name;python
Determine if application is a script file or frozen exe;"if getattr(sys, 'frozen', False):                             # Get path when starting as executable
    application_path = os.path.dirname(sys.executable)
elif __file__:                                                # Get path when running from IDE as py-file
    application_path = os.path.dirname(__file__)
config_path = os.path.join(application_path, config_name)     # Final Config Path";python
Using Inno Setup Compiler for creating a setup.exe for all files;"https://jrsoftware.org/isdl.php
- Application Information => provide application informations (appName, appVersion, publisher, website)
- Application Files => select application main executable file and add all necessary folder and files
- Application File Association => no selection
- Application Documentation => select files which should be shown before / after the installation
- Setup Languages => select which languages should be included during installation
- Save installation script
- Final setup.exe is stored in the ""Output""-folder";python
install python modules in specific version / environment;pip3.7 install --user --upgrade selenium;python
New => Create new app => give name with only lowercases;on Heroku: create App;python
Setting => Add buildpack => choose python;on Heroku: set python build path;python
Create Procfile with 2 lines => web: python appname.py, worker: python appname.py;in App-folder: create Procfile;python
Create or Copy the requirements.txt => eg. pip freeze> requirements.txt;in App-folder: create requirements.txt;python
when there is not git-structure yet;in App-folder: git init;python
like xlwings, openpyxl, pywin32;delete not possible modules	in cloud;python
login to heroku (login page opens in the browser);heroku login;python
connect to the heroku app;heroku git:remote -a HEROKU_APP_NAME;python
add files (like in git);git add .;python
commit files (like in git;"git commit -am ""msg""";python
push the files to heroku for build (try master instead of main when not working);git push heroku main;python
in Resources deselect both (otherwise the program will run more times per day);on Heroku: deselect web + worker;python
Heroku Scheduler for scheduling the app, Papertrail for logs;on Heroku: add Add-ons;python
Schedule the app run times;on Heroku / Scheduler;python
Show which dynos are running currently;heroku ps -a appName;python
run the app / script which is hosted on heroku (only possible when no dyno is running);heroku run -a <appName> python <prg.py>;python
